sid,sentence
1302,Slowly they began to limp back towards the farm.
1303,The sight of their dead comrades stretched upon the grass moved some of them to tears.
1304,And for a little while they halted in sorrowful silence at the place where the windmill had once stood.
1305,"Yes, it was gone;"
1306,almost the last trace of their labour was gone!
1307,Even the foundations were partially destroyed.
1308,"And in rebuilding it they could not this time, as before, make use of the fallen stones."
1309,This time the stones had vanished too.
1310,The force of the explosion had flung them to distances of hundreds of yards.
1311,It was as though the windmill had never been.
1312,"As they approached the farm Squealer, who had unaccountably been absent during the fighting, came skipping towards them, whisking his tail and beaming with satisfaction."
1313,"And the animals heard, from the direction of the farm buildings, the solemn booming of a gun."
1314,"""What is that gun firing for?"""
1315,said Boxer.
1316,"""To celebrate our victory!"""
1317,cried Squealer.
1318,"""What victory?"""
1319,said Boxer.
1320,"His knees were bleeding, he had lost a shoe and split his hoof, and a dozen pellets had lodged themselves in his hind leg."
1321,"""What victory, comrade?"
1322,"Have we not driven the enemy off our soil—the sacred soil of Animal Farm?"""
1323,"""But they have destroyed the windmill."
1324,"And we had worked on it for two years!"""
1325,"""What matter?"
1326,We will build another windmill.
1327,We will build six windmills if we feel like it.
1328,"You do not appreciate, comrade, the mighty thing that we have done."
1329,The enemy was in occupation of this very ground that we stand upon.
1330,"And now—thanks to the leadership of Comrade Napoleon—we have won every inch of it back again!"""
1331,"""Then we have won back what we had before,"" said Boxer."
1332,"""That is our victory,"" said Squealer."
1333,They limped into the yard.
1334,The pellets under the skin of Boxer's leg smarted painfully.
1335,"He saw ahead of him the heavy labour of rebuilding the windmill from the foundations, and already in imagination he braced himself for the task."
1336,But for the first time it occurred to him that he was eleven years old and that perhaps his great muscles were not quite what they had once been.
1337,"But when the animals saw the green flag flying, and heard the gun firing again—seven times it was fired in all—and heard the speech that Napoleon made, congratulating them on their conduct, it did seem to them after all that they had won a great victory."
1338,The animals slain in the battle were given a solemn funeral.
1339,"Boxer and Clover pulled the wagon which served as a hearse, and Napoleon himself walked at the head of the procession."
1340,Two whole days were given over to celebrations.
1341,"There were songs, speeches, and more firing of the gun, and a special gift of an apple was bestowed on every animal, with two ounces of corn for each bird and three biscuits for each dog."
1342,"It was announced that the battle would be called the Battle of the Windmill, and that Napoleon had created a new decoration, the Order of the Green Banner, which he had conferred upon himself."
1343,In the general rejoicings the unfortunate affair of the bank-notes was forgotten.
1344,It was a few days later than this that the pigs came upon a case of whisky in the cellars of the farmhouse.
1345,It had been overlooked at the time when the house was first occupied.
1346,"That night there came from the farmhouse the sound of loud singing, in which, to everyone's surprise, the strains of Beasts of England were mixed up."
1347,"At about half-past nine Napoleon, wearing an old bowler hat of Mr."
1348,"Jones's, was distinctly seen to emerge from the back door, gallop rapidly round the yard, and disappear indoors again."
1349,But in the morning a deep silence hung over the farmhouse.
1350,Not a pig appeared to be stirring.
1351,"It was nearly nine o'clock when Squealer made his appearance, walking slowly and dejectedly, his eyes dull, his tail hanging limply behind him, and with every appearance of being seriously ill."
1352,He called the animals together and told them that he had a terrible piece of news to impart.
1353,Comrade Napoleon was dying!
1354,A cry of lamentation went up.
1355,"Straw was laid down outside the doors of the farmhouse, and the animals walked on tiptoe."
1356,With tears in their eyes they asked one another what they should do if their Leader were taken away from them.
1357,A rumour went round that Snowball had after all contrived to introduce poison into Napoleon's food.
1358,At eleven o'clock Squealer came out to make another announcement.
1359,"As his last act upon earth, Comrade Napoleon had pronounced a solemn decree:"
